positionX, positionY, positionZ, phaseX, phaseY, phaseZ, myocyte_index, flag 
41.065685,40.500000,51.065685,4.093841,4.071213,5.079698,0,0
40.500000,40.500000,50.217157,4.042929,4.020302,5.023130,0,0
40.782843,40.500000,50.500000,4.076870,4.062728,5.048586,0,0
41.065685,41.065685,51.065685,4.088184,4.068385,5.088184,0,0
40.500000,41.065685,50.500000,4.068385,4.091012,5.057071,0,0
39.934315,40.217157,50.217157,4.031615,4.034444,5.051414,0,0
41.065685,39.934315,49.934315,4.062728,4.025958,5.020302,0,0
40.500000,40.500000,51.065685,4.037272,4.062728,5.065556,0,0
40.782843,39.651472,50.217157,4.042929,4.017473,5.025958,0,0
39.934315,40.500000,49.934315,4.014645,4.065556,5.028787,0,0
39.651472,40.782843,50.782843,4.031615,4.051414,5.054243,0,0
41.065685,40.500000,51.065685,4.079698,4.057071,5.099497,0,0
40.500000,41.348528,49.651472,4.034444,4.093841,4.992017,0,0
41.065685,40.782843,50.217157,4.088184,4.048586,5.034444,0,0
41.065685,39.934315,51.065685,4.088184,4.017473,5.076870,0,0
40.500000,40.500000,50.500000,4.040101,4.045757,5.023130,0,0
40.782843,40.782843,50.782843,4.054243,4.062728,5.093841,0,0
40.217157,39.934315,50.782843,4.042929,4.023130,5.040101,0,0
39.651472,40.500000,50.500000,4.006159,4.057071,5.065556,0,0
40.500000,40.500000,51.065685,4.059899,4.062728,5.074042,0,0
40.500000,39.934315,50.217157,4.025958,4.017473,5.037272,0,0
40.217157,40.500000,50.500000,4.037272,4.042929,5.059899,0,0
41.631371,40.500000,51.065685,4.091012,4.048586,5.074042,0,0
40.782843,40.217157,49.934315,4.031615,4.014645,5.014645,0,0
39.934315,40.782843,50.500000,4.011816,4.085355,5.054243,0,0
40.217157,41.065685,50.500000,4.034444,4.062728,5.025958,0,0
40.782843,41.065685,51.065685,4.062728,4.082527,5.093841,0,0
40.217157,40.500000,50.500000,4.037272,4.048586,5.068385,0,0
41.065685,40.782843,50.782843,4.074042,4.082527,5.062728,0,0
40.500000,40.217157,50.500000,4.054243,4.023130,5.059899,0,0
40.500000,41.065685,50.500000,4.054243,4.085355,5.037272,0,0
40.217157,40.217157,50.782843,4.040101,4.051414,5.079698,0,0
40.500000,40.217157,50.500000,4.040101,4.028787,5.065556,0,0
41.065685,40.217157,50.782843,4.057071,4.023130,5.076870,0,0
40.500000,40.782843,50.782843,4.042929,4.062728,5.054243,0,0
39.934315,40.782843,49.934315,4.017473,4.062728,5.011816,0,0
40.500000,39.651472,51.065685,4.040101,4.003331,5.071213,0,0
41.065685,41.065685,50.782843,4.051414,4.074042,5.074042,0,0
40.500000,40.500000,50.782843,4.062728,4.028787,5.074042,0,0
40.500000,40.500000,49.934315,4.045757,4.042929,5.037272,0,0
40.782843,40.782843,50.500000,4.074042,4.057071,5.042929,0,0
40.217157,40.500000,49.651472,4.045757,4.045757,5.011816,0,0
40.782843,40.500000,50.782843,4.079698,4.045757,5.031615,0,0
40.782843,39.934315,50.782843,4.059899,4.008988,5.057071,0,0
40.217157,40.782843,49.934315,4.057071,4.057071,5.045757,0,0
40.500000,41.065685,51.065685,4.025958,4.071213,5.076870,0,0
40.217157,39.651472,50.782843,4.037272,3.989189,5.074042,0,0
40.782843,39.934315,50.217157,4.079698,4.014645,5.025958,0,0
40.217157,41.631371,50.217157,4.040101,4.102326,5.008988,0,0
40.217157,41.065685,50.782843,4.054243,4.054243,5.062728,0,0
39.934315,40.782843,51.065685,4.003331,4.059899,5.048586,0,0
39.651472,41.348528,50.782843,4.006159,4.093841,5.051414,0,0
40.500000,39.934315,49.651472,4.031615,4.031615,5.020302,0,0
41.065685,39.934315,50.500000,4.054243,4.014645,5.051414,0,0
40.217157,39.934315,49.934315,4.034444,4.011816,5.040101,0,0
39.934315,40.500000,50.500000,4.034444,4.051414,5.051414,0,0
39.651472,40.782843,51.065685,4.023130,4.059899,5.068385,0,0
39.934315,40.217157,50.500000,4.017473,4.045757,5.054243,0,0
39.934315,41.065685,51.065685,4.011816,4.062728,5.068385,0,0
39.934315,41.065685,50.782843,4.011816,4.065556,5.051414,0,0
40.500000,39.934315,50.782843,4.051414,4.025958,5.074042,0,0
40.217157,41.065685,50.782843,4.014645,4.071213,5.057071,0,0
39.934315,40.500000,50.500000,4.023130,4.051414,5.059899,0,0
40.782843,40.782843,50.782843,4.045757,4.051414,5.065556,0,0
40.782843,40.217157,51.065685,4.091012,4.048586,5.074042,0,0
40.782843,40.217157,50.217157,4.059899,4.025958,5.048586,0,0
40.782843,40.500000,50.500000,4.062728,4.040101,5.048586,0,0
40.782843,41.065685,50.782843,4.045757,4.079698,5.065556,0,0
39.651472,40.782843,49.934315,4.034444,4.068385,5.011816,0,0
39.651472,39.651472,51.348528,3.997674,4.008988,5.082527,0,0
39.651472,40.782843,50.500000,4.000503,4.059899,5.048586,0,0
40.217157,40.217157,50.782843,4.045757,4.020302,5.059899,0,0
39.934315,41.631371,50.782843,4.000503,4.096669,5.065556,0,0
40.782843,40.500000,49.651472,4.054243,4.059899,4.989189,0,0
41.065685,41.065685,49.934315,4.088184,4.085355,5.031615,0,0
39.934315,40.500000,50.782843,4.042929,4.062728,5.051414,0,0
40.782843,40.500000,50.500000,4.091012,4.071213,5.048586,0,0
40.500000,40.782843,50.782843,4.051414,4.062728,5.051414,0,0
41.065685,40.782843,50.500000,4.062728,4.096669,5.040101,0,0
39.934315,41.065685,50.782843,4.040101,4.076870,5.079698,0,0
39.934315,40.217157,50.500000,4.045757,4.054243,5.040101,0,0
